id,user_id,created_at,completed,attention_checks,prolific_start_time,prolific_end_time,event_start_time,event_end_time,total_learning_time,exp_instruction_time,total_exp_time
4366,participant_0031,2025-02-23 17:34:17.578396,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 17:21:38.045,2025-02-23 18:16:51.089,2025-02-23 17:36:17.577889,2025-02-23 18:11:04.502237,34.78207246666667,14.658881483333332,55.2174
4627,participant_0056,2025-02-24 23:00:04.825347,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-24 22:59:11.352,2025-02-24 23:05:21.079,2025-02-24 23:00:15.320620,2025-02-24 23:04:07.165501,3.86408135,1.0661436666666666,6.162116666666666
4619,participant_0078,2025-02-24 22:30:17.860704,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 22:14:52.373,2025-02-24 22:59:11.326,2025-02-24 22:34:09.853365,2025-02-24 22:54:54.805066,20.749195016666665,19.291339416666663,44.31588333333333
4624,participant_0108,2025-02-24 22:54:43.418007,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-24 22:39:18.524,2025-02-24 23:38:13.084,2025-02-24 22:55:53.660953,2025-02-24 23:32:12.413904,36.31254918333333,16.585615883333332,58.90933333333333
4370,participant_0101,2025-02-23 17:57:56.820261,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 17:48:05.135,2025-02-23 18:28:08.456,2025-02-23 18:00:42.121473,2025-02-23 18:24:46.535932,24.07357431666667,12.616441216666669,40.05535
4639,participant_0006,2025-02-24 23:52:34.612988,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 23:46:24.929,2025-02-25 00:40:15.936,2025-02-24 23:55:30.506599,2025-02-25 00:32:36.175995,37.09448993333333,9.092959983333332,53.850116666666665
4396,participant_0046,2025-02-23 18:53:49.678090,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-23 18:39:11.924,2025-02-23 19:38:44.320,2025-02-23 18:55:07.923579,2025-02-23 19:32:40.420689,37.5416185,15.933326316666667,59.53993333333334
4643,participant_0085,2025-02-25 00:27:19.628254,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-25 00:24:02.917,2025-02-25 01:01:14.744,2025-02-25 00:28:28.771643,2025-02-25 00:57:29.940732,29.019484816666665,4.430910716666667,37.19711666666667
4378,participant_0049,2025-02-23 18:19:26.138974,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 18:16:51.771,2025-02-23 18:38:18.710,2025-02-23 18:20:20.646468,2025-02-23 18:35:12.624828,14.866306,3.4812578000000003,21.448983333333334
4392,participant_0066,2025-02-23 18:38:50.307974,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}}",2025-02-23 18:28:09.336,2025-02-23 19:24:07.859,2025-02-23 18:42:15.139063,2025-02-23 18:45:42.775473,3.4606068333333337,14.096717716666666,55.97538333333333
4394,participant_0042,2025-02-23 18:51:24.294927,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 18:28:09.336,2025-02-23 19:24:07.859,2025-02-23 18:51:40.898551,2025-02-23 19:18:12.319130,26.52367631666667,23.526042516666667,55.97538333333333
4652,participant_0079,2025-02-25 01:03:53.418425,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-25 01:01:31.962,2025-02-25 01:33:12.258,2025-02-25 01:04:49.532345,2025-02-25 01:28:16.814157,23.454696866666666,3.2928390833333334,31.6716
4648,participant_0020,2025-02-25 00:51:23.042196,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-25 00:42:59.870,2025-02-25 01:45:09.619,2025-02-25 00:53:31.068610,2025-02-25 01:39:28.786218,45.961960133333335,10.519976833333336,62.16248333333333
4407,participant_0004,2025-02-23 19:41:06.667400,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}}",2025-02-23 19:28:35.594,2025-02-23 20:42:11.777,2025-02-23 19:43:12.668742,2025-02-23 20:07:41.040133,24.472856516666663,14.617912366666667,73.60305
4658,participant_0053,2025-02-25 01:38:37.996921,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-25 01:35:46.533,2025-02-25 02:26:59.843,2025-02-25 01:39:53.520206,2025-02-25 02:21:49.793149,41.93788238333333,4.116453433333333,51.22183333333333
4403,participant_0129,2025-02-23 19:30:34.695647,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-23 19:24:07.860,2025-02-23 20:45:09.743,2025-02-23 19:32:27.197691,2025-02-23 20:41:21.994495,68.91328006666666,8.32229485,81.03138333333332
4411,participant_0065,2025-02-23 19:55:06.745398,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 19:42:12.315,2025-02-23 20:49:22.233,2025-02-23 19:56:58.422158,2025-02-23 20:42:09.597030,45.18624786666667,14.768452633333334,67.1653
4415,participant_0073,2025-02-23 20:12:42.310597,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}}",2025-02-23 19:28:35.594,2025-02-23 20:42:11.777,2025-02-23 20:13:22.758424,2025-02-23 20:35:59.844775,22.61810585,44.78607373333333,73.60305
4419,participant_0028,2025-02-23 20:22:28.142861,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-23 19:28:35.594,2025-02-23 20:42:11.777,2025-02-23 20:23:07.916553,2025-02-23 20:38:19.935363,15.2003135,54.53870921666667,73.60305
4662,participant_0034,2025-02-25 01:47:28.423727,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-25 01:46:11.584,2025-02-25 02:04:17.009,2025-02-25 01:47:57.117677,2025-02-25 02:01:33.146209,13.600475533333334,1.7588946166666666,18.090416666666663
4431,participant_0076,2025-02-23 20:51:54.814025,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-2'}}",2025-02-23 20:49:22.246,2025-02-23 21:26:48.330,2025-02-23 20:52:49.526623,2025-02-23 21:22:27.213407,29.628113066666668,3.45467705,37.434733333333334
4428,participant_0138,2025-02-23 20:47:19.227731,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 20:45:20.770,2025-02-23 21:37:51.596,2025-02-23 20:50:18.433347,2025-02-23 21:33:35.424036,43.283178150000005,4.961055783333333,52.51376666666667
4672,participant_0075,2025-02-25 02:28:46.466832,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-1'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-25 02:27:27.815,2025-02-25 02:50:42.364,2025-02-25 02:29:44.894000,2025-02-25 02:47:47.339215,18.040753583333338,2.28465,23.242483333333332
4668,participant_0136,2025-02-25 02:20:42.807383,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-25 02:04:20.754,2025-02-25 03:01:28.383,2025-02-25 02:22:47.214424,2025-02-25 02:52:08.793852,29.359657133333332,18.441007066666668,57.12715
4438,participant_0097,2025-02-23 21:27:39.678932,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 21:26:48.760,2025-02-23 21:57:06.502,2025-02-23 21:28:07.260402,2025-02-23 21:37:00.003479,8.879051283333332,1.3083400333333333,30.2957
4444,participant_0135,2025-02-23 21:41:00.861599,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}}",,,2025-02-23 21:42:01.782182,2025-02-23 22:10:29.336427,28.459237416666667,,
4681,participant_0052,2025-02-25 03:04:28.488621,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-2'}}",2025-02-25 03:01:32.282,2025-02-25 03:34:33.710,2025-02-25 03:05:12.995121,2025-02-25 03:31:14.062218,26.017784950000003,3.6785520166666665,33.0238
4446,participant_0048,2025-02-23 21:42:25.906108,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-23 20:42:11.831,2025-02-23 22:05:58.773,2025-02-23 21:44:25.448987,2025-02-23 23:49:48.985153,125.39226943333333,62.22696645,83.78236666666666
4678,participant_0109,2025-02-25 02:55:25.333859,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-25 02:51:09.984,2025-02-25 03:58:20.533,2025-02-25 02:57:35.056238,2025-02-25 03:50:33.901238,52.98074999999999,6.417870633333334,67.17581666666666
4451,participant_0012,2025-02-23 22:16:48.992375,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-23 22:13:36.948,2025-02-23 22:55:44.301,2025-02-23 22:18:20.893710,2025-02-23 22:51:06.741821,32.76413518333333,4.7324285,42.12255
4691,participant_0063,2025-02-25 04:02:14.457331,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-25 03:58:45.127,2025-02-25 04:23:52.865,2025-02-25 04:03:55.341546,2025-02-25 04:20:36.949932,16.6934731,5.170242433333333,25.128966666666667
4697,participant_0070,2025-02-25 04:26:35.819017,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-25 04:23:53.009,2025-02-25 04:58:06.543,2025-02-25 04:29:01.067279,2025-02-25 04:52:40.836732,23.662824216666667,5.134304650000001,34.225566666666666
4462,participant_0093,2025-02-24 11:38:21.511511,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 11:24:46.800,2025-02-24 12:10:01.888,2025-02-24 11:39:26.853804,2025-02-24 12:07:05.182892,27.638818133333334,14.6675634,45.25146666666667
4460,participant_0077,2025-02-24 11:34:26.444446,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-24 11:26:46.452,2025-02-24 12:15:24.910,2025-02-24 11:36:30.401363,2025-02-24 12:11:54.111915,35.39517586666667,9.732489383333332,48.64096666666667
