id,user_id,created_at,completed,attention_checks,prolific_start_time,prolific_end_time,event_start_time,event_end_time,total_learning_time,exp_instruction_time,total_exp_time
3744,participant_0036,2025-02-20 14:48:53.004517,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-3'}}",2025-02-20 14:46:44.079,2025-02-20 15:10:23.618,2025-02-20 14:49:44.033139,2025-02-20 15:05:22.918042,15.648081716666667,2.99923565,23.65898333333333
3764,participant_0037,2025-02-20 14:59:49.985335,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}}",2025-02-20 14:43:59.434,2025-02-20 15:19:22.350,2025-02-20 15:03:53.378411,2025-02-20 15:18:57.113937,15.062258766666668,19.899073516666665,35.381933333333336
3778,participant_0053,2025-02-20 15:08:51.992527,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-20 15:07:13.691,2025-02-20 15:33:39.428,2025-02-20 15:10:04.930441,2025-02-20 15:28:17.730119,18.213327966666668,2.8539906833333335,26.42895
3797,participant_0005,2025-02-20 15:25:56.668047,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-20 15:20:42.492,2025-02-20 15:52:31.518,2025-02-20 15:26:49.693715,2025-02-20 15:48:28.150661,21.6409491,6.120028583333333,31.8171
3787,participant_0096,2025-02-20 15:18:15.137418,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 15:15:32.443,2025-02-20 15:38:45.702,2025-02-20 15:19:12.745857,2025-02-20 15:34:26.762916,15.233617650000001,3.671714283333333,23.220983333333333
3802,participant_0033,2025-02-20 15:29:42.181001,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 15:26:02.604,2025-02-20 15:44:15.776,2025-02-20 15:30:50.760983,2025-02-20 15:40:57.431600,10.111176949999999,4.8026163833333335,18.219533333333334
3827,participant_0079,2025-02-20 15:55:22.600405,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 15:52:45.048,2025-02-20 16:17:23.083,2025-02-20 15:56:16.093997,2025-02-20 16:14:05.803508,17.82849185,3.5174332833333333,24.633916666666668
3805,participant_0031,2025-02-20 15:31:32.386558,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '1'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 15:25:52.296,2025-02-20 16:22:46.799,2025-02-20 15:48:08.688650,2025-02-20 16:19:03.464714,30.912934399999997,22.273210833333334,56.90838333333333
3820,participant_0034,2025-02-20 15:47:40.274635,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 15:45:41.069,2025-02-20 16:15:12.812,2025-02-20 15:50:48.055013,2025-02-20 15:59:03.374858,8.25533075,5.11643355,29.529049999999998
3816,participant_0087,2025-02-20 15:44:28.643235,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-20 15:34:00.729,2025-02-20 16:19:23.457,2025-02-20 15:46:31.273082,2025-02-20 16:12:49.362365,26.30148805,12.509068033333334,45.3788
3365,participant_0032,2025-02-20 10:15:26.191148,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 10:14:04.230,2025-02-20 10:33:14.707,2025-02-20 10:16:10.818745,2025-02-20 10:30:13.006280,14.036458916666668,2.1098124166666667,19.17461666666667
3366,participant_0018,2025-02-20 10:15:31.648207,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 10:13:38.188,2025-02-20 10:34:03.681,2025-02-20 10:16:25.500407,2025-02-20 10:30:22.068794,13.94280645,2.788540116666667,20.424883333333334
3809,participant_0016,2025-02-20 15:35:13.942641,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 15:24:03.377,2025-02-20 16:10:40.154,2025-02-20 15:37:40.736457,2025-02-20 16:03:39.287943,25.9758581,13.622657616666666,46.61295
3375,participant_0025,2025-02-20 10:26:20.288985,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-20 10:21:51.599,2025-02-20 10:56:18.157,2025-02-20 10:36:45.534640,2025-02-20 10:52:20.015544,15.574681733333334,14.898927333333335,34.44263333333333
3372,participant_0026,2025-02-20 10:23:03.104671,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 10:20:29.372,2025-02-20 10:42:01.630,2025-02-20 10:23:58.133051,2025-02-20 10:39:45.768612,15.793926016666667,3.4793508500000003,21.537633333333336
3830,participant_0117,2025-02-20 15:56:26.423658,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-20 15:11:53.663,2025-02-20 16:22:40.143,2025-02-20 15:57:02.728158,2025-02-20 16:19:04.415583,22.028123750000002,45.15108596666666,70.77466666666666
3391,participant_0044,2025-02-20 11:00:14.041919,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-20 10:28:16.737,2025-02-20 11:18:55.462,2025-02-20 11:01:17.597795,2025-02-20 11:15:20.937555,14.055662666666667,33.014346583333335,50.64541666666666
3794,participant_0098,2025-02-20 15:24:17.511657,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-20 15:20:41.930,2025-02-20 16:05:58.390,2025-02-20 15:26:15.204482,2025-02-20 16:03:13.211126,36.9667774,5.5545747,45.27433333333333
3377,participant_0021,2025-02-20 10:27:34.020973,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 10:22:52.079,2025-02-20 10:49:53.616,2025-02-20 10:29:15.666881,2025-02-20 10:42:04.833154,12.819437883333334,6.39313135,27.025616666666668
3835,participant_0063,2025-02-20 15:59:50.827695,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-20 15:39:15.538,2025-02-20 16:52:33.604,2025-02-20 16:20:08.476031,2025-02-20 16:49:14.095260,29.093653816666667,40.88230051666667,73.30109999999999
3848,participant_0108,2025-02-20 16:19:05.592646,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-20 16:15:27.259,2025-02-20 16:42:35.606,2025-02-20 16:20:30.668152,2025-02-20 16:37:43.855000,17.219780800000002,5.0568192000000005,27.139116666666666
3844,participant_0104,2025-02-20 16:15:59.508260,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-20 16:06:24.684,2025-02-20 16:38:28.733,2025-02-20 16:17:40.733209,2025-02-20 16:33:04.915096,15.403031449999999,11.267486816666667,32.067483333333335
3432,participant_0003,2025-02-20 12:12:24.868931,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 12:08:38.651,2025-02-20 12:37:28.434,2025-02-20 12:13:26.643990,2025-02-20 12:33:09.024108,19.7063353,4.799883166666667,28.829716666666666
3403,participant_0088,2025-02-20 11:57:37.963043,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-2'}}",2025-02-20 11:55:11.793,2025-02-20 12:13:29.468,2025-02-20 11:58:49.523007,2025-02-20 12:11:02.733427,12.220173666666666,3.62883345,18.294583333333332
3433,participant_0081,2025-02-20 12:12:26.180746,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 12:04:16.424,2025-02-20 13:19:01.275,2025-02-20 12:13:29.078259,2025-02-20 13:16:22.971417,62.8982193,9.210904316666667,74.74751666666666
3408,participant_0050,2025-02-20 11:59:42.350133,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 11:57:38.285,2025-02-20 12:15:30.320,2025-02-20 12:01:06.217097,2025-02-20 12:13:08.347417,12.035505333333333,3.46553495,17.867250000000002
3397,participant_0006,2025-02-20 11:53:36.324149,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 11:51:28.095,2025-02-20 12:12:48.168,2025-02-20 11:54:23.322645,2025-02-20 12:08:40.073347,14.279178366666667,2.9204607499999997,21.33455
3430,participant_0051,2025-02-20 12:11:46.166289,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 11:56:24.722,2025-02-20 13:06:10.413,2025-02-20 12:16:16.938715,2025-02-20 12:59:10.490009,42.892521566666666,19.870278583333334,69.76151666666667
3401,participant_0115,2025-02-20 11:56:59.121870,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 11:51:24.923,2025-02-20 13:15:04.292,2025-02-20 11:59:08.319745,2025-02-20 13:07:06.300318,67.96634288333333,7.723279083333334,83.65615
3396,participant_0069,2025-02-20 11:52:39.864349,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-20 11:49:34.488,2025-02-20 12:26:29.074,2025-02-20 11:54:40.693424,2025-02-20 12:21:16.322182,26.593812633333336,5.103423733333333,36.90976666666666
3402,participant_0058,2025-02-20 11:57:21.532459,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 11:55:49.873,2025-02-20 12:12:52.853,2025-02-20 11:58:24.226064,2025-02-20 12:10:22.384590,11.969308766666668,2.5725510666666667,17.049666666666667
3422,participant_0030,2025-02-20 12:06:51.008133,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 12:04:16.188,2025-02-20 12:33:08.624,2025-02-20 12:07:58.280405,2025-02-20 12:28:57.853664,20.99288765,3.7015400833333336,28.873933333333333
3437,participant_0107,2025-02-20 12:12:50.156678,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-2'}}",2025-02-20 12:08:44.924,2025-02-20 12:40:54.773,2025-02-20 12:13:57.746638,2025-02-20 12:36:32.585718,22.580651333333332,5.213710633333333,32.16415
3446,participant_0029,2025-02-20 12:14:22.582593,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}}",,,2025-02-20 12:20:22.775184,2025-02-20 12:55:14.845047,34.86783105,,
3463,participant_0067,2025-02-20 12:21:42.370610,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': ""Predict the individual's actual salary based on their attributes""}}",,,,,,,
3483,participant_0086,2025-02-20 12:27:59.090234,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-20 12:13:02.629,2025-02-20 13:00:46.097,2025-02-20 12:28:20.248020,2025-02-20 12:59:40.889092,31.344017866666665,15.293650333333334,47.724466666666665
3464,participant_0118,2025-02-20 12:22:14.953758,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 12:18:55.706,2025-02-20 12:43:28.186,2025-02-20 12:24:05.708425,2025-02-20 12:40:05.805870,16.001624083333333,5.166707083333334,24.541333333333334
3860,participant_0109,2025-02-20 16:38:55.260207,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-20 16:33:19.867,2025-02-20 17:26:08.433,2025-02-20 16:40:43.761858,2025-02-20 17:15:37.095451,34.888893216666666,7.398247633333333,52.80943333333333
3468,participant_0017,2025-02-20 12:23:23.955218,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 12:15:36.290,2025-02-20 12:36:25.676,2025-02-20 12:24:01.463589,2025-02-20 12:33:20.336236,9.314544116666667,8.419559816666666,20.8231
3451,participant_0073,2025-02-20 12:16:01.268890,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 12:12:30.394,2025-02-20 12:33:33.136,2025-02-20 12:16:54.807213,2025-02-20 12:30:06.456373,13.194152666666668,4.406886883333333,21.0457
3429,participant_0052,2025-02-20 12:11:44.658073,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 12:09:18.381,2025-02-20 12:33:39.359,2025-02-20 12:12:36.142128,2025-02-20 12:23:26.185237,10.834051816666666,3.2960188,24.349633333333333
3454,participant_0024,2025-02-20 12:16:37.446712,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-20 12:14:18.771,2025-02-20 12:39:42.884,2025-02-20 12:17:30.779788,2025-02-20 12:36:04.363889,18.559735016666664,3.200146466666667,25.401883333333334
3413,participant_0085,2025-02-20 12:03:18.137156,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-20 12:01:06.308,2025-02-20 12:14:53.590,2025-02-20 12:04:21.420747,2025-02-20 12:12:53.561598,8.53568085,3.2518791166666667,13.788033333333335
3465,participant_0023,2025-02-20 12:22:33.330492,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-20 12:17:25.406,2025-02-20 12:47:02.630,2025-02-20 12:23:49.174707,2025-02-20 12:43:24.439048,19.587739016666667,6.396145116666667,29.6204
3474,participant_0077,2025-02-20 12:24:44.615868,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '3'}}",2025-02-20 12:01:49.672,2025-02-20 12:57:01.944,2025-02-20 12:26:04.109927,2025-02-20 12:44:42.201996,18.634867816666667,24.240632116666667,55.20453333333333
3868,participant_0015,2025-02-20 17:17:46.840504,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-20 16:10:40.979,2025-02-20 17:36:22.161,2025-02-20 17:19:37.240672,2025-02-20 17:48:03.459191,28.43697531666667,68.93769453333333,85.68636666666666
4735,participant_0071,2025-02-25 09:20:44.764002,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-2'}}",2025-02-25 09:16:28.125,2025-02-25 09:51:52.333,2025-02-25 09:21:57.593435,2025-02-25 09:47:46.029043,25.807260133333333,5.491140583333333,35.40346666666667
4722,participant_0072,2025-02-25 09:15:39.314063,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '0'}}",2025-02-25 09:13:42.816,2025-02-25 09:34:54.136,2025-02-25 09:16:22.014721,2025-02-25 09:29:14.096713,12.868033200000001,2.653312016666667,21.188666666666666
4726,participant_0042,2025-02-25 09:17:13.219317,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-25 09:15:08.596,2025-02-25 09:36:22.357,2025-02-25 09:18:13.869560,2025-02-25 09:31:40.309945,13.440673083333333,3.087892666666667,21.22935
4717,participant_0076,2025-02-25 09:12:19.007363,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-25 09:09:11.809,2025-02-25 09:30:12.082,2025-02-25 09:13:02.570842,2025-02-25 09:26:32.598789,13.500465783333334,3.8460307,21.00455
4739,participant_0068,2025-02-25 09:23:14.645022,False,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}}",,,2025-02-25 09:26:15.727758,2025-02-25 09:39:19.614599,13.064780683333334,,
4759,participant_0013,2025-02-25 09:36:43.602051,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '-1'}}",2025-02-25 09:35:00.700,2025-02-25 09:46:55.418,2025-02-25 09:37:16.775652,2025-02-25 09:45:14.649545,7.964564883333334,2.2679275333333333,11.911966666666666
4711,participant_0101,2025-02-25 09:06:29.095921,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '1'}}",2025-02-25 09:04:03.037,2025-02-25 09:31:45.187,2025-02-25 09:07:11.624134,2025-02-25 09:28:15.914673,21.071508983333334,3.1431188999999997,27.7025
4709,participant_0049,2025-02-25 09:03:37.333224,True,"{'1': {'correct': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year', 'selected': 'Guess whether the AI model would predict the individual to earn more or less than 50k a year'}, '2': {'correct': ['-2', '-1'], 'selected': '-2'}, '3': {'correct': '-2', 'selected': '-2'}, '4': {'correct': '-1', 'selected': '2'}}",2025-02-25 08:59:12.601,2025-02-25 09:24:39.206,2025-02-25 09:04:44.172111,2025-02-25 09:22:01.691030,17.291981983333336,5.526185183333333,25.443416666666668
